judge_score_id,judge,judge_score,performance_id,season,week,week_theme,couple,primary_dance_style,primary_song,primary_song_artist,total_score,dance_style,music,result,week_title,celeb_name_part,pro_name_part,professional,celebrity,notability,film,era,original_couple,dance_chosen_by,tv_show,disney_film,film_theme,trio_partner,james_bond_film,dynamic_duo,professionals,icon,film_series,icons,mentor,horror_film_show,trio_dance_partner,villain,cirque_du_soleil_show,genre,broadway_show,television_show,musical,guest_judge,michael_jackson_theme
1740,Bruno Tonioli,8.0,590,21,1,Premiere Night,Tamar & Val,Quickstep,"""Do Your Thing""",Basement Jaxx,23,Quickstep,"""Do Your Thing""—Basement Jaxx",,Week 1: Premiere Night,Tamar,Val,Valentin Chmerkovskiy,Tamar Braxton,R&B singer & reality television star,,,,,,,,,,,,,,,,,,,,,,,,,
1741,Carrie Ann Inaba,5.0,591,21,1,Premiere Night,Chaka & Keo,Cha-Cha-Cha,"""I Feel for You""",Chaka Khan,13,Cha-cha-cha,"""I Feel for You""—Chaka Khan",,Week 1: Premiere Night,Chaka,Keo,Keo Motsepe,Chaka Khan,Funk & R&B singer,,,,,,,,,,,,,,,,,,,,,,,,,
1742,Julianne Hough,4.0,591,21,1,Premiere Night,Chaka & Keo,Cha-Cha-Cha,"""I Feel for You""",Chaka Khan,13,Cha-cha-cha,"""I Feel for You""—Chaka Khan",,Week 1: Premiere Night,Chaka,Keo,Keo Motsepe,Chaka Khan,Funk & R&B singer,,,,,,,,,,,,,,,,,,,,,,,,,
1743,Bruno Tonioli,4.0,591,21,1,Premiere Night,Chaka & Keo,Cha-Cha-Cha,"""I Feel for You""",Chaka Khan,13,Cha-cha-cha,"""I Feel for You""—Chaka Khan",,Week 1: Premiere Night,Chaka,Keo,Keo Motsepe,Chaka Khan,Funk & R&B singer,,,,,,,,,,,,,,,,,,,,,,,,,
1744,Carrie Ann Inaba,7.0,592,21,1,Premiere Night,Hayes & Emma,Cha-Cha-Cha,"""Cheerleader""",OMI,21,Cha-cha-cha,"""Cheerleader""—OMI",,Week 1: Premiere Night,Hayes,Emma,Emma Slater,Hayes Grier,Vine & social media personality,,,,,,,,,,,,,,,,,,,,,,,,,
1745,Julianne Hough,7.0,592,21,1,Premiere Night,Hayes & Emma,Cha-Cha-Cha,"""Cheerleader""",OMI,21,Cha-cha-cha,"""Cheerleader""—OMI",,Week 1: Premiere Night,Hayes,Emma,Emma Slater,Hayes Grier,Vine & social media personality,,,,,,,,,,,,,,,,,,,,,,,,,
1746,Bruno Tonioli,7.0,592,21,1,Premiere Night,Hayes & Emma,Cha-Cha-Cha,"""Cheerleader""",OMI,21,Cha-cha-cha,"""Cheerleader""—OMI",,Week 1: Premiere Night,Hayes,Emma,Emma Slater,Hayes Grier,Vine & social media personality,,,,,,,,,,,,,,,,,,,,,,,,,
1747,Carrie Ann Inaba,7.0,593,20,1,Premiere Night,Robert & Kym,Cha-Cha-Cha,"""Bills""",LunchMoney Lewis,28,Cha-cha-cha,"""Bills""—LunchMoney Lewis",,Week 1: Premiere Night,Robert,Kym,Kym Johnson,Robert Herjavec,Shark Tank panelist & businessman,,,,,,,,,,,,,,,,,,,,,,,,,
1748,Len Goodman,7.0,593,20,1,Premiere Night,Robert & Kym,Cha-Cha-Cha,"""Bills""",LunchMoney Lewis,28,Cha-cha-cha,"""Bills""—LunchMoney Lewis",,Week 1: Premiere Night,Robert,Kym,Kym Johnson,Robert Herjavec,Shark Tank panelist & businessman,,,,,,,,,,,,,,,,,,,,,,,,,
1749,Julianne Hough,7.0,593,20,1,Premiere Night,Robert & Kym,Cha-Cha-Cha,"""Bills""",LunchMoney Lewis,28,Cha-cha-cha,"""Bills""—LunchMoney Lewis",,Week 1: Premiere Night,Robert,Kym,Kym Johnson,Robert Herjavec,Shark Tank panelist & businessman,,,,,,,,,,,,,,,,,,,,,,,,,
1750,Bruno Tonioli,7.0,593,20,1,Premiere Night,Robert & Kym,Cha-Cha-Cha,"""Bills""",LunchMoney Lewis,28,Cha-cha-cha,"""Bills""—LunchMoney Lewis",,Week 1: Premiere Night,Robert,Kym,Kym Johnson,Robert Herjavec,Shark Tank panelist & businessman,,,,,,,,,,,,,,,,,,,,,,,,,
1751,Carrie Ann Inaba,8.0,594,20,1,Premiere Night,Riker & Allison,Jive,"""What I Like About You""",The Romantics,31,Jive,"""What I Like About You""—The Romantics",,Week 1: Premiere Night,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1752,Len Goodman,7.0,594,20,1,Premiere Night,Riker & Allison,Jive,"""What I Like About You""",The Romantics,31,Jive,"""What I Like About You""—The Romantics",,Week 1: Premiere Night,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1753,Julianne Hough,8.0,594,20,1,Premiere Night,Riker & Allison,Jive,"""What I Like About You""",The Romantics,31,Jive,"""What I Like About You""—The Romantics",,Week 1: Premiere Night,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1754,Bruno Tonioli,8.0,594,20,1,Premiere Night,Riker & Allison,Jive,"""What I Like About You""",The Romantics,31,Jive,"""What I Like About You""—The Romantics",,Week 1: Premiere Night,Riker,Allison,Allison Holker,Riker Lynch,R5 singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1755,Carrie Ann Inaba,6.0,595,20,1,Premiere Night,Charlotte & Keo,Jive,"""Shake a Tail Feather""",The Blues Brothers,22,Jive,"""Shake a Tail Feather""—The Blues Brothers",,Week 1: Premiere Night,Charlotte,Keo,Keo Motsepe,Charlotte McKinney,Model & actress,,,,,,,,,,,,,,,,,,,,,,,,,
1756,Len Goodman,5.0,595,20,1,Premiere Night,Charlotte & Keo,Jive,"""Shake a Tail Feather""",The Blues Brothers,22,Jive,"""Shake a Tail Feather""—The Blues Brothers",,Week 1: Premiere Night,Charlotte,Keo,Keo Motsepe,Charlotte McKinney,Model & actress,,,,,,,,,,,,,,,,,,,,,,,,,
1757,Julianne Hough,5.0,595,20,1,Premiere Night,Charlotte & Keo,Jive,"""Shake a Tail Feather""",The Blues Brothers,22,Jive,"""Shake a Tail Feather""—The Blues Brothers",,Week 1: Premiere Night,Charlotte,Keo,Keo Motsepe,Charlotte McKinney,Model & actress,,,,,,,,,,,,,,,,,,,,,,,,,
1758,Bruno Tonioli,6.0,595,20,1,Premiere Night,Charlotte & Keo,Jive,"""Shake a Tail Feather""",The Blues Brothers,22,Jive,"""Shake a Tail Feather""—The Blues Brothers",,Week 1: Premiere Night,Charlotte,Keo,Keo Motsepe,Charlotte McKinney,Model & actress,,,,,,,,,,,,,,,,,,,,,,,,,
1759,Carrie Ann Inaba,7.0,596,20,1,Premiere Night,Patti & Artem,Foxtrot,"""Lady Marmalade""",Labelle,25,Foxtrot,"""Lady Marmalade""—Labelle",,Week 1: Premiere Night,Patti,Artem,Artem Chigvintsev,Patti LaBelle,Soul singer,,,,,,,,,,,,,,,,,,,,,,,,,
1760,Len Goodman,6.0,596,20,1,Premiere Night,Patti & Artem,Foxtrot,"""Lady Marmalade""",Labelle,25,Foxtrot,"""Lady Marmalade""—Labelle",,Week 1: Premiere Night,Patti,Artem,Artem Chigvintsev,Patti LaBelle,Soul singer,,,,,,,,,,,,,,,,,,,,,,,,,
1761,Julianne Hough,6.0,596,20,1,Premiere Night,Patti & Artem,Foxtrot,"""Lady Marmalade""",Labelle,25,Foxtrot,"""Lady Marmalade""—Labelle",,Week 1: Premiere Night,Patti,Artem,Artem Chigvintsev,Patti LaBelle,Soul singer,,,,,,,,,,,,,,,,,,,,,,,,,
1762,Bruno Tonioli,6.0,596,20,1,Premiere Night,Patti & Artem,Foxtrot,"""Lady Marmalade""",Labelle,25,Foxtrot,"""Lady Marmalade""—Labelle",,Week 1: Premiere Night,Patti,Artem,Artem Chigvintsev,Patti LaBelle,Soul singer,,,,,,,,,,,,,,,,,,,,,,,,,
1763,Carrie Ann Inaba,8.0,597,4,3,No Theme,Heather & Jonathan,Jive,"""Can I Get a Witness""",Marvin Gaye,24,Jive,"""Can I Get a Witness""—Marvin Gaye",Safe,Week 3,Heather,Jonathan,Jonathan Roberts,Heather Mills,Model & charity campaigner,,,,,,,,,,,,,,,,,,,,,,,,,
1764,Len Goodman,8.0,597,4,3,No Theme,Heather & Jonathan,Jive,"""Can I Get a Witness""",Marvin Gaye,24,Jive,"""Can I Get a Witness""—Marvin Gaye",Safe,Week 3,Heather,Jonathan,Jonathan Roberts,Heather Mills,Model & charity campaigner,,,,,,,,,,,,,,,,,,,,,,,,,
1765,Bruno Tonioli,8.0,597,4,3,No Theme,Heather & Jonathan,Jive,"""Can I Get a Witness""",Marvin Gaye,24,Jive,"""Can I Get a Witness""—Marvin Gaye",Safe,Week 3,Heather,Jonathan,Jonathan Roberts,Heather Mills,Model & charity campaigner,,,,,,,,,,,,,,,,,,,,,,,,,
1766,Carrie Ann Inaba,7.0,598,4,3,No Theme,Billy Ray & Karina,Tango,"""Rock the Casbah""",The Clash,21,Tango,"""Rock the Casbah""—The Clash",Safe,Week 3,Billy Ray,Karina,Karina Smirnoff,Billy Ray Cyrus,Country music singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1767,Len Goodman,7.0,598,4,3,No Theme,Billy Ray & Karina,Tango,"""Rock the Casbah""",The Clash,21,Tango,"""Rock the Casbah""—The Clash",Safe,Week 3,Billy Ray,Karina,Karina Smirnoff,Billy Ray Cyrus,Country music singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1768,Bruno Tonioli,7.0,598,4,3,No Theme,Billy Ray & Karina,Tango,"""Rock the Casbah""",The Clash,21,Tango,"""Rock the Casbah""—The Clash",Safe,Week 3,Billy Ray,Karina,Karina Smirnoff,Billy Ray Cyrus,Country music singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1769,Carrie Ann Inaba,7.0,599,4,4,No Theme,Laila & Maks,Paso Doble,"""Les Toreadors""",Georges Bizet,21,Paso doble,"""Les Toreadors""—Georges Bizet",Safe,Week 4,Laila,Maks,Maksim Chmerkovskiy,Laila Ali,Professional boxer,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Len Goodman,7.0,599,4,4,No Theme,Laila & Maks,Paso Doble,"""Les Toreadors""",Georges Bizet,21,Paso doble,"""Les Toreadors""—Georges Bizet",Safe,Week 4,Laila,Maks,Maksim Chmerkovskiy,Laila Ali,Professional boxer,,,,,,,,,,,,,,,,,,,,,,,,,
1771,Bruno Tonioli,7.0,599,4,4,No Theme,Laila & Maks,Paso Doble,"""Les Toreadors""",Georges Bizet,21,Paso doble,"""Les Toreadors""—Georges Bizet",Safe,Week 4,Laila,Maks,Maksim Chmerkovskiy,Laila Ali,Professional boxer,,,,,,,,,,,,,,,,,,,,,,,,,
1772,Carrie Ann Inaba,9.0,600,5,4,No Theme,Marie & Jonathan,Viennese Waltz,"""Can't Help Falling in Love""",Elvis Presley,26,Viennese waltz,"""Can't Help Falling in Love""—Elvis Presley",Safe,Week 4,Marie,Jonathan,Jonathan Roberts,Marie Osmond,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,
1773,Len Goodman,9.0,600,5,4,No Theme,Marie & Jonathan,Viennese Waltz,"""Can't Help Falling in Love""",Elvis Presley,26,Viennese waltz,"""Can't Help Falling in Love""—Elvis Presley",Safe,Week 4,Marie,Jonathan,Jonathan Roberts,Marie Osmond,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,
1774,Bruno Tonioli,8.0,600,5,4,No Theme,Marie & Jonathan,Viennese Waltz,"""Can't Help Falling in Love""",Elvis Presley,26,Viennese waltz,"""Can't Help Falling in Love""—Elvis Presley",Safe,Week 4,Marie,Jonathan,Jonathan Roberts,Marie Osmond,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,
1775,Carrie Ann Inaba,8.0,601,5,4,No Theme,Jennie & Derek,Paso Doble,"""Because We Can""",Fatboy Slim,27,Paso doble,"""Because We Can""—Fatboy Slim",Safe,Week 4,Jennie,Derek,Derek Hough,Jennie Garth,Television actress,,,,,,,,,,,,,,,,,,,,,,,,,
1776,Len Goodman,10.0,601,5,4,No Theme,Jennie & Derek,Paso Doble,"""Because We Can""",Fatboy Slim,27,Paso doble,"""Because We Can""—Fatboy Slim",Safe,Week 4,Jennie,Derek,Derek Hough,Jennie Garth,Television actress,,,,,,,,,,,,,,,,,,,,,,,,,
1777,Bruno Tonioli,9.0,601,5,4,No Theme,Jennie & Derek,Paso Doble,"""Because We Can""",Fatboy Slim,27,Paso doble,"""Because We Can""—Fatboy Slim",Safe,Week 4,Jennie,Derek,Derek Hough,Jennie Garth,Television actress,,,,,,,,,,,,,,,,,,,,,,,,,
1778,Carrie Ann Inaba,9.0,602,5,4,No Theme,Hélio & Julianne,Viennese Waltz,"""Iris""",Goo Goo Dolls,27,Viennese waltz,"""Iris""—Goo Goo Dolls",Safe,Week 4,Hélio,Julianne,Julianne Hough,Hélio Castroneves,Indy 500 champion,,,,,,,,,,,,,,,,,,,,,,,,,
1779,Len Goodman,9.0,602,5,4,No Theme,Hélio & Julianne,Viennese Waltz,"""Iris""",Goo Goo Dolls,27,Viennese waltz,"""Iris""—Goo Goo Dolls",Safe,Week 4,Hélio,Julianne,Julianne Hough,Hélio Castroneves,Indy 500 champion,,,,,,,,,,,,,,,,,,,,,,,,,
1780,Bruno Tonioli,9.0,602,5,4,No Theme,Hélio & Julianne,Viennese Waltz,"""Iris""",Goo Goo Dolls,27,Viennese waltz,"""Iris""—Goo Goo Dolls",Safe,Week 4,Hélio,Julianne,Julianne Hough,Hélio Castroneves,Indy 500 champion,,,,,,,,,,,,,,,,,,,,,,,,,
1781,Carrie Ann Inaba,7.0,603,5,5,No Theme,Marie & Jonathan,Samba,"""Crickets Sing for Anamaria""",Astrud Gilberto,21,Samba,"""Crickets Sing for Anamaria""—Astrud Gilberto",Safe,Week 5,Marie,Jonathan,Jonathan Roberts,Marie Osmond,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,
1782,Len Goodman,7.0,603,5,5,No Theme,Marie & Jonathan,Samba,"""Crickets Sing for Anamaria""",Astrud Gilberto,21,Samba,"""Crickets Sing for Anamaria""—Astrud Gilberto",Safe,Week 5,Marie,Jonathan,Jonathan Roberts,Marie Osmond,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,
1783,Bruno Tonioli,7.0,603,5,5,No Theme,Marie & Jonathan,Samba,"""Crickets Sing for Anamaria""",Astrud Gilberto,21,Samba,"""Crickets Sing for Anamaria""—Astrud Gilberto",Safe,Week 5,Marie,Jonathan,Jonathan Roberts,Marie Osmond,Entertainer,,,,,,,,,,,,,,,,,,,,,,,,,
1784,Carrie Ann Inaba,7.0,604,7,5,No Theme,Toni & Alec,West Coast Swing,"""The Way You Make Me Feel""",Michael Jackson,22,West Coast Swing,"""The Way You Make Me Feel""—Michael Jackson",Eliminated,Week 5,Toni,Alec,Alec Mazo,Toni Braxton,Singer-songwriter,,,,,,,,,,,,,,,,,,,,,,,,,
1785,Len Goodman,7.0,604,7,5,No Theme,Toni & Alec,West Coast Swing,"""The Way You Make Me Feel""",Michael Jackson,22,West Coast Swing,"""The Way You Make Me Feel""—Michael Jackson",Eliminated,Week 5,Toni,Alec,Alec Mazo,Toni Braxton,Singer-songwriter,,,,,,,,,,,,,,,,,,,,,,,,,
1786,Bruno Tonioli,8.0,604,7,5,No Theme,Toni & Alec,West Coast Swing,"""The Way You Make Me Feel""",Michael Jackson,22,West Coast Swing,"""The Way You Make Me Feel""—Michael Jackson",Eliminated,Week 5,Toni,Alec,Alec Mazo,Toni Braxton,Singer-songwriter,,,,,,,,,,,,,,,,,,,,,,,,,
1787,Carrie Ann Inaba,7.0,605,7,5,No Theme,Susan & Tony,Hustle,"""Upside Down""",Diana Ross,22,Hustle,"""Upside Down""—Diana Ross",Bottom two,Week 5,Susan,Tony,Tony Dovolani,Susan Lucci,All My Children actress,,,,,,,,,,,,,,,,,,,,,,,,,
1788,Len Goodman,7.0,605,7,5,No Theme,Susan & Tony,Hustle,"""Upside Down""",Diana Ross,22,Hustle,"""Upside Down""—Diana Ross",Bottom two,Week 5,Susan,Tony,Tony Dovolani,Susan Lucci,All My Children actress,,,,,,,,,,,,,,,,,,,,,,,,,
1789,Bruno Tonioli,8.0,605,7,5,No Theme,Susan & Tony,Hustle,"""Upside Down""",Diana Ross,22,Hustle,"""Upside Down""—Diana Ross",Bottom two,Week 5,Susan,Tony,Tony Dovolani,Susan Lucci,All My Children actress,,,,,,,,,,,,,,,,,,,,,,,,,
1790,Carrie Ann Inaba,8.0,606,7,5,No Theme,Warren & Kym,Hustle,"""Funkytown""", Lipps Inc.,25,Hustle,"""Funkytown""— Lipps Inc.",Safe,Week 5,Warren,Kym,Kym Johnson,Warren Sapp,NFL defensive tackle,,,,,,,,,,,,,,,,,,,,,,,,,
1791,Len Goodman,8.0,606,7,5,No Theme,Warren & Kym,Hustle,"""Funkytown""", Lipps Inc.,25,Hustle,"""Funkytown""— Lipps Inc.",Safe,Week 5,Warren,Kym,Kym Johnson,Warren Sapp,NFL defensive tackle,,,,,,,,,,,,,,,,,,,,,,,,,
1792,Bruno Tonioli,9.0,606,7,5,No Theme,Warren & Kym,Hustle,"""Funkytown""", Lipps Inc.,25,Hustle,"""Funkytown""— Lipps Inc.",Safe,Week 5,Warren,Kym,Kym Johnson,Warren Sapp,NFL defensive tackle,,,,,,,,,,,,,,,,,,,,,,,,,
1793,Carrie Ann Inaba,8.0,607,6,4,No Theme,Marissa & Tony,Paso Doble,"""My Family is My Life""",James Horner,24,Paso doble,"""My Family is My Life""—James Horner",Safe,Week 4,Marissa,Tony,Tony Dovolani,Marissa Jaret Winokur,Broadway actress,,,,,,,,,,,,,,,,,,,,,,,,,
1794,Len Goodman,8.0,607,6,4,No Theme,Marissa & Tony,Paso Doble,"""My Family is My Life""",James Horner,24,Paso doble,"""My Family is My Life""—James Horner",Safe,Week 4,Marissa,Tony,Tony Dovolani,Marissa Jaret Winokur,Broadway actress,,,,,,,,,,,,,,,,,,,,,,,,,
1795,Bruno Tonioli,8.0,607,6,4,No Theme,Marissa & Tony,Paso Doble,"""My Family is My Life""",James Horner,24,Paso doble,"""My Family is My Life""—James Horner",Safe,Week 4,Marissa,Tony,Tony Dovolani,Marissa Jaret Winokur,Broadway actress,,,,,,,,,,,,,,,,,,,,,,,,,
1796,Carrie Ann Inaba,9.0,608,6,5,No Theme,Mario & Karina,Samba,"""A-Tisket, A-Tasket""",Ella Fitzgerald and Chick Webb,27,Samba,"""A-Tisket, A-Tasket""—Ella Fitzgerald and Chick Webb",Safe,Week 5,Mario,Karina,Karina Smirnoff,Mario,R&B singer,,,,,,,,,,,,,,,,,,,,,,,,,
1797,Len Goodman,9.0,608,6,5,No Theme,Mario & Karina,Samba,"""A-Tisket, A-Tasket""",Ella Fitzgerald and Chick Webb,27,Samba,"""A-Tisket, A-Tasket""—Ella Fitzgerald and Chick Webb",Safe,Week 5,Mario,Karina,Karina Smirnoff,Mario,R&B singer,,,,,,,,,,,,,,,,,,,,,,,,,
1798,Bruno Tonioli,9.0,608,6,5,No Theme,Mario & Karina,Samba,"""A-Tisket, A-Tasket""",Ella Fitzgerald and Chick Webb,27,Samba,"""A-Tisket, A-Tasket""—Ella Fitzgerald and Chick Webb",Safe,Week 5,Mario,Karina,Karina Smirnoff,Mario,R&B singer,,,,,,,,,,,,,,,,,,,,,,,,,
1799,Carrie Ann Inaba,7.0,610,15,2,Top 12,Kirstie & Maks,Jive,"""Non Non Rien N'a Changé""",Les Poppys,21,Jive,"""Non Non Rien N'a Changé""—Les Poppys",Safe,Week 2: Top 12,Kirstie,Maks,Maksim Chmerkovskiy,Kirstie Alley,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
1800,Len Goodman,7.0,610,15,2,Top 12,Kirstie & Maks,Jive,"""Non Non Rien N'a Changé""",Les Poppys,21,Jive,"""Non Non Rien N'a Changé""—Les Poppys",Safe,Week 2: Top 12,Kirstie,Maks,Maksim Chmerkovskiy,Kirstie Alley,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
1801,Bruno Tonioli,7.0,610,15,2,Top 12,Kirstie & Maks,Jive,"""Non Non Rien N'a Changé""",Les Poppys,21,Jive,"""Non Non Rien N'a Changé""—Les Poppys",Safe,Week 2: Top 12,Kirstie,Maks,Maksim Chmerkovskiy,Kirstie Alley,Film & television actress,,,,,,,,,,,,,,,,,,,,,,,,,
1802,Carrie Ann Inaba,7.5,611,15,2,Top 12,Emmitt & Cheryl,Quickstep,"""A Cool Cat In Town""",Tape Five,5,Quickstep,"""A Cool Cat In Town""—Tape Five",Safe,Week 2: Top 12,Emmitt,Cheryl,Cheryl Burke,Emmitt Smith,NFL player,,,,,,,,,,,,,,,,,,,,,,,,,
1803,Len Goodman,7.5,611,15,2,Top 12,Emmitt & Cheryl,Quickstep,"""A Cool Cat In Town""",Tape Five,5,Quickstep,"""A Cool Cat In Town""—Tape Five",Safe,Week 2: Top 12,Emmitt,Cheryl,Cheryl Burke,Emmitt Smith,NFL player,,,,,,,,,,,,,,,,,,,,,,,,,
1804,Bruno Tonioli,7.5,611,15,2,Top 12,Emmitt & Cheryl,Quickstep,"""A Cool Cat In Town""",Tape Five,5,Quickstep,"""A Cool Cat In Town""—Tape Five",Safe,Week 2: Top 12,Emmitt,Cheryl,Cheryl Burke,Emmitt Smith,NFL player,,,,,,,,,,,,,,,,,,,,,,,,,
1805,Carrie Ann Inaba,7.5,612,15,2,Top 12,Drew & Anna,Jive,"""Dance, Dance""",Fall Out Boy,5,Jive,"""Dance, Dance""—Fall Out Boy",Safe,Week 2: Top 12,Drew,Anna,Anna Trebunskaya,Drew Lachey,Singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1806,Len Goodman,7.5,612,15,2,Top 12,Drew & Anna,Jive,"""Dance, Dance""",Fall Out Boy,5,Jive,"""Dance, Dance""—Fall Out Boy",Safe,Week 2: Top 12,Drew,Anna,Anna Trebunskaya,Drew Lachey,Singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1807,Bruno Tonioli,7.5,612,15,2,Top 12,Drew & Anna,Jive,"""Dance, Dance""",Fall Out Boy,5,Jive,"""Dance, Dance""—Fall Out Boy",Safe,Week 2: Top 12,Drew,Anna,Anna Trebunskaya,Drew Lachey,Singer & actor,,,,,,,,,,,,,,,,,,,,,,,,,
1808,Carrie Ann Inaba,8.0,613,3,3,No Theme,Sara & Tony,Jive,"""These Boots Are Made For Walkin'""",Nancy Sinatra,25,Jive,"""These Boots Are Made For Walkin'""—Nancy Sinatra",Safe,Week 3,Sara,Tony,Tony Dovolani,Sara Evans,Country music singer,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Len Goodman,9.0,613,3,3,No Theme,Sara & Tony,Jive,"""These Boots Are Made For Walkin'""",Nancy Sinatra,25,Jive,"""These Boots Are Made For Walkin'""—Nancy Sinatra",Safe,Week 3,Sara,Tony,Tony Dovolani,Sara Evans,Country music singer,,,,,,,,,,,,,,,,,,,,,,,,,
1810,Bruno Tonioli,8.0,613,3,3,No Theme,Sara & Tony,Jive,"""These Boots Are Made For Walkin'""",Nancy Sinatra,25,Jive,"""These Boots Are Made For Walkin'""—Nancy Sinatra",Safe,Week 3,Sara,Tony,Tony Dovolani,Sara Evans,Country music singer,,,,,,,,,,,,,,,,,,,,,,,,,
1811,Carrie Ann Inaba,8.0,614,3,3,No Theme,Mario & Karina,Tango,"""What You Waiting For""",Gwen Stefani,22,Tango,"""What You Waiting For""—Gwen Stefani",Safe,Week 3,Mario,Karina,Karina Smirnoff,Mario Lopez,Television actor & host,,,,,,,,,,,,,,,,,,,,,,,,,
1812,Len Goodman,6.0,614,3,3,No Theme,Mario & Karina,Tango,"""What You Waiting For""",Gwen Stefani,22,Tango,"""What You Waiting For""—Gwen Stefani",Safe,Week 3,Mario,Karina,Karina Smirnoff,Mario Lopez,Television actor & host,,,,,,,,,,,,,,,,,,,,,,,,,
1813,Bruno Tonioli,8.0,614,3,3,No Theme,Mario & Karina,Tango,"""What You Waiting For""",Gwen Stefani,22,Tango,"""What You Waiting For""—Gwen Stefani",Safe,Week 3,Mario,Karina,Karina Smirnoff,Mario Lopez,Television actor & host,,,,,,,,,,,,,,,,,,,,,,,,,
1814,Carrie Ann Inaba,9.0,615,3,3,No Theme,Vivica & Nick,Tango,"""Hey Sexy Lady""",Shaggy,27,Tango,"""Hey Sexy Lady""—Shaggy",Safe,Week 3,Vivica,Nick,Nick Kosovich,Vivica A. Fox,Film actress & producer,,,,,,,,,,,,,,,,,,,,,,,,,
1815,Len Goodman,9.0,615,3,3,No Theme,Vivica & Nick,Tango,"""Hey Sexy Lady""",Shaggy,27,Tango,"""Hey Sexy Lady""—Shaggy",Safe,Week 3,Vivica,Nick,Nick Kosovich,Vivica A. Fox,Film actress & producer,,,,,,,,,,,,,,,,,,,,,,,,,
1816,Bruno Tonioli,9.0,615,3,3,No Theme,Vivica & Nick,Tango,"""Hey Sexy Lady""",Shaggy,27,Tango,"""Hey Sexy Lady""—Shaggy",Safe,Week 3,Vivica,Nick,Nick Kosovich,Vivica A. Fox,Film actress & producer,,,,,,,,,,,,,,,,,,,,,,,,,
1817,Carrie Ann Inaba,7.0,616,8,7,No Theme,Lawrence & Edyta,Waltz,"""Open Arms""",Journey,21,Waltz,"""Open Arms""—Journey",Eliminated,Week 7,Lawrence,Edyta,Edyta Śliwińska,Lawrence Taylor,NFL linebacker,,,,,,,,,,,,,,,,,,,,,,,,,
1818,Len Goodman,7.0,616,8,7,No Theme,Lawrence & Edyta,Waltz,"""Open Arms""",Journey,21,Waltz,"""Open Arms""—Journey",Eliminated,Week 7,Lawrence,Edyta,Edyta Śliwińska,Lawrence Taylor,NFL linebacker,,,,,,,,,,,,,,,,,,,,,,,,,
1819,Bruno Tonioli,7.0,616,8,7,No Theme,Lawrence & Edyta,Waltz,"""Open Arms""",Journey,21,Waltz,"""Open Arms""—Journey",Eliminated,Week 7,Lawrence,Edyta,Edyta Śliwińska,Lawrence Taylor,NFL linebacker,,,,,,,,,,,,,,,,,,,,,,,,,
1820,Carrie Ann Inaba,9.0,617,8,7,No Theme,Lil' Kim & Derek,Rumba,"""Lost Without U""",Robin Thicke,26,Rumba,"""Lost Without U""—Robin Thicke",Safe,Week 7,Lil' Kim,Derek,Derek Hough,Lil' Kim,Rapper,,,,,,,,,,,,,,,,,,,,,,,,,
1821,Len Goodman,8.0,617,8,7,No Theme,Lil' Kim & Derek,Rumba,"""Lost Without U""",Robin Thicke,26,Rumba,"""Lost Without U""—Robin Thicke",Safe,Week 7,Lil' Kim,Derek,Derek Hough,Lil' Kim,Rapper,,,,,,,,,,,,,,,,,,,,,,,,,
1822,Bruno Tonioli,9.0,617,8,7,No Theme,Lil' Kim & Derek,Rumba,"""Lost Without U""",Robin Thicke,26,Rumba,"""Lost Without U""—Robin Thicke",Safe,Week 7,Lil' Kim,Derek,Derek Hough,Lil' Kim,Rapper,,,,,,,,,,,,,,,,,,,,,,,,,
1823,Carrie Ann Inaba,9.0,618,8,7,No Theme,Chuck & Julianne,Samba,"""Baila, Baila""",Angela Via feat. Joe Budden,27,Samba,"""Baila, Baila""—Angela Via feat. Joe Budden",Safe,Week 7,Chuck,Julianne,Julianne Hough,Chuck Wicks,Country singer,,,,,,,,,,,,,,,,,,,,,,,,,
1824,Len Goodman,9.0,618,8,7,No Theme,Chuck & Julianne,Samba,"""Baila, Baila""",Angela Via feat. Joe Budden,27,Samba,"""Baila, Baila""—Angela Via feat. Joe Budden",Safe,Week 7,Chuck,Julianne,Julianne Hough,Chuck Wicks,Country singer,,,,,,,,,,,,,,,,,,,,,,,,,
